Temperatura (K),Magnetizacion,Regresión Fase normal x,Regresion Fase normal y,Regresion Fase Superconductora x,Regresion Fase Superconductora y
75.9688262939453,0.022231637312549613,89.8473282442748,0.03131325311133243,46.94656488549619,-0.14065909338882532
76.4670753479004,0.023295533051700446,90.22900763358778,0.03124780894438723,47.08015267175573,-0.1397284212432451
76.9649467468262,0.024286990640756446,90.61068702290076,0.03118236477744203,47.213740458015266,-0.1387977490976649
77.4630126953125,0.025225705800375,90.99236641221374,0.031116920610496833,47.347328244274806,-0.1378670769520847
77.9629135131836,0.026101899548737224,91.37404580152672,0.031051476443551634,47.48091603053435,-0.13693640480650449
78.4598999023437,0.026910853600451947,91.7557251908397,0.030986032276606436,47.61450381679389,-0.1360057326609243
78.9575462341309,0.02766857743186528,92.13740458015268,0.030920588109661234,47.74809160305344,-0.1350750605153441
79.4548454284668,0.028383498715857058,92.51908396946565,0.030855143942716035,47.88167938931298,-0.1341443883697639
79.951961517334,0.029034052020778727,92.90076335877862,0.030789699775770837,48.01526717557252,-0.1332137162241837
80.4520454406738,0.029619361862742947,93.2824427480916,0.030724255608825638,48.14885496183206,-0.1322830440786035
80.9506568908691,0.030168631894372112,93.66412213740458,0.03065881144188044,48.282442748091604,-0.1313523719330233
81.4529418945313,0.03066464227682134,94.04580152671755,0.03059336727493524,48.416030534351144,-0.1304216997874431
81.9510498046875,0.0311051638301765,94.42748091603053,0.03052792310799004,48.54961832061069,-0.1294910276418629
82.4482116699219,0.0315117396256505,94.80916030534351,0.03046247894104484,48.68320610687023,-0.1285603554962827
82.9493179321289,0.031863393754191005,95.19083969465649,0.030397034774099642,48.81679389312977,-0.12762968335070252
83.443489074707,0.03216860730112589,95.57251908396947,0.030331590607154443,48.95038167938931,-0.1266990112051223
83.9397010803223,0.03244046795602561,95.95419847328245,0.030266146440209245,49.083969465648856,-0.1257683390595421
84.4422798156738,0.03265706680810084,96.33587786259542,0.030200702273264046,49.217557251908396,-0.1248376669139619
84.9389724731445,0.03283680929593695,96.7175572519084,0.030135258106318848,49.35114503816794,-0.12390699476838171
85.4339599609375,0.032980535488684896,97.09923664122138,0.03006981393937365,49.48473282442748,-0.1229763226228015
85.9344940185547,0.033078927980245226,97.48091603053436,0.030004369772428447,49.61832061068702,-0.12204565047722131
86.4337387084961,0.03315031261134539,97.86259541984734,0.02993892560548325,49.75190839694656,-0.1211149783316411
86.9336738586426,0.03318334683250495,98.2442748091603,0.02987348143853805,49.88549618320611,-0.12018430618606091
87.4324226379395,0.03317830857071395,98.62595419847328,0.02980803727159285,50.01908396946565,-0.11925363404048071
87.9304809570312,0.033144144944997,99.00763358778626,0.029742593104647653,50.152671755725194,-0.1183229618949005
88.4282035827637,0.033084451973909114,99.38931297709924,0.02967714893770245,50.286259541984734,-0.11739228974932031
88.9259986877441,0.03301162265485067,99.77099236641222,0.029611704770757252,50.41984732824427,-0.1164616176037401
89.4261856079102,0.032902871830230614,100.1526717557252,0.029546260603812054,50.55343511450381,-0.11553094545815991
89.9238624572754,0.032779080730597224,100.53435114503817,0.029480816436866855,50.68702290076336,-0.11460027331257971
90.4216918945313,0.032643281388442726,100.91603053435115,0.029415372269921657,50.8206106870229,-0.1136696011669995
90.9217491149902,0.03250847446393495,101.29770992366413,0.029349928102976458,50.954198473282446,-0.11273892902141931
91.4208869934082,0.032355360716911835,101.6793893129771,0.02928448393603126,51.087786259541986,-0.1118082568758391
91.9177856445313,0.03220322165098817,102.06106870229007,0.02921903976908606,51.221374045801525,-0.11087758473025891
92.4182662963867,0.032049291834795615,102.44274809160305,0.029153595602140862,51.354961832061065,-0.1099469125846787
92.9186515808105,0.03188750906730267,102.82442748091603,0.02908815143519566,51.48854961832061,-0.10901624043909851
93.4161109924316,0.031740810734226174,103.20610687022901,0.029022707268250462,51.62213740458015,-0.10808556829351831
93.9144325256348,0.03158428577082067,103.58778625954199,0.028957263101305263,51.7557251908397,-0.1071548961479381
94.4125823974609,0.03144649485476561,103.96946564885496,0.028891818934360065,51.88931297709924,-0.10622422400235791
94.9125099182129,0.0313030951747684,104.35114503816794,0.028826374767414866,52.02290076335878,-0.1052935518567777
95.414478302002,0.03115655031632478,104.73282442748092,0.028760930600469664,52.15648854961832,-0.10436287971119751
95.9107055664062,0.03100734994850089,105.1145038167939,0.028695486433524466,52.29007633587786,-0.10343220756561732
96.407527923584,0.030857941902830945,105.49618320610688,0.028630042266579267,52.4236641221374,-0.10250153542003711
96.9076309204102,0.03072972206475506,105.87786259541986,0.02856459809963407,52.55725190839695,-0.10157086327445691
97.4023094177246,0.030583031960349838,106.25954198473283,0.02849915393268887,52.69083969465649,-0.1006401911288767
97.899730682373,0.030449507104733615,106.64122137404581,0.02843370976574367,52.82442748091603,-0.09970951898329651
98.399772644043,0.030307946162006893,107.02290076335879,0.028368265598798473,52.95801526717557,-0.09877884683771632
98.9000396728516,0.03017498639603195,107.40458015267176,0.028302821431853274,53.091603053435115,-0.09784817469213611
99.4001426696777,0.030048901124652447,107.78625954198473,0.028237377264908072,53.225190839694655,-0.09691750254655591
99.900089263916,0.029904244397716117,108.16793893129771,0.028171933097962874,53.3587786259542,-0.0959868304009757
100.400802612305,0.029781591465735557,108.54961832061069,0.028106488931017675,53.49236641221374,-0.09505615825539551
100.89771270752,0.029644320994833284,108.93129770992367,0.028041044764072477,53.62595419847328,-0.09412548610981532
101.396110534668,0.029513357897822834,109.31297709923663,0.027975600597127278,53.75954198473282,-0.09319481396423511
101.893444061279,0.029388635199166502,109.69465648854961,0.027910156430182076,53.89312977099237,-0.09226414181865492
102.39323425293,0.02925591673729806,110.07633587786259,0.027844712263236877,54.02671755725191,-0.09133346967307471
102.893962860107,0.029128662411048112,110.45801526717557,0.02777926809629168,54.16030534351145,-0.09040279752749451
103.390163421631,0.02900738693101789,110.83969465648855,0.02771382392934648,54.29389312977099,-0.08947212538191432
103.889812469482,0.028884577803777338,111.22137404580153,0.02764837976240128,54.42748091603053,-0.08854145323633411
104.392280578613,0.028757804334166113,111.6030534351145,0.027582935595456083,54.56106870229007,-0.08761078109075392
104.890155792236,0.028635958469413227,111.98473282442748,0.027517491428510885,54.69465648854962,-0.08668010894517371
105.385837554932,0.028517200004245555,112.36641221374046,0.027452047261565686,54.82824427480916,-0.08574943679959351
105.885715484619,0.028397909515052114,112.74809160305344,0.027386603094620487,54.961832061068705,-0.0848187646540133
106.385478973389,0.028277641450255225,113.12977099236642,0.027321158927675285,55.095419847328245,-0.08388809250843311
106.883800506592,0.028152693362338506,113.5114503816794,0.027255714760730087,55.229007633587784,-0.08295742036285292
107.380340576172,0.028036250121234833,113.89312977099237,0.02719027059378489,55.36259541984733,-0.08202674821727271
107.882514953613,0.02792263263120117,114.27480916030535,0.02712482642683969,55.49618320610687,-0.08109607607169252
108.380363464355,0.0278130910738315,114.65648854961833,0.02705938225989449,55.62977099236641,-0.08016540392611231
108.877178192139,0.027692618164903447,115.03816793893131,0.02699393809294929,55.76335877862596,-0.07923473178053211
109.37780380249,0.027574371828522116,115.41984732824429,0.02692849392600409,55.896946564885496,-0.07830405963495192
109.872798919678,0.027464225138250666,115.80152671755725,0.026863049759058892,56.030534351145036,-0.07737338748937171
110.370414733887,0.027354517610928334,116.18320610687023,0.026797605592113694,56.164122137404576,-0.07644271534379152
110.870380401611,0.02724475574895545,116.56488549618321,0.026732161425168495,56.29770992366412,-0.07551204319821131
111.370090484619,0.027128303669255834,116.94656488549619,0.026666717258223296,56.43129770992367,-0.07458137105263112
111.870532989502,0.027022005850814226,117.32824427480917,0.026601273091278098,56.56488549618321,-0.07365069890705092
112.368988037109,0.02690796714231428,117.70992366412214,0.0265358289243329,56.69847328244275,-0.07272002676147071
112.867168426514,0.0268056422002635,118.09160305343511,0.0264703847573877,56.83206106870229,-0.07178935461589052
113.367660522461,0.026693574596350834,118.47328244274809,0.0264049405904425,56.96564885496183,-0.07085868247031031
113.868389129639,0.026594407535299448,118.85496183206106,0.0263394964234973,57.099236641221374,-0.06992801032473012
114.368686676025,0.02648485883158989,119.23664122137404,0.0262740522565521,57.23282442748092,-0.06899733817914992
114.863967895508,0.026381862184038558,119.61832061068702,0.0262086080896069,57.36641221374046,-0.06806666603356971
115.356460571289,0.026274398499770556,120.0,0.0261431639226617,57.5,-0.06713599388798952
115.859310150146,0.026175028880510893,120.38167938931298,0.026077719755716502,57.63358778625954,-0.06620532174240931
116.36548614502,0.026071857126509116,120.76335877862596,0.026012275588771304,57.76717557251908,-0.06527464959682912
116.864013671875,0.02596995709054778,121.14503816793894,0.025946831421826105,57.900763358778626,-0.06434397745124892
117.358722686768,0.025875476284036723,121.52671755725191,0.025881387254880907,58.03435114503817,-0.06341330530566872
117.855758666992,0.025775687512422724,121.90839694656489,0.025815943087935708,58.16793893129771,-0.06248263316008851
118.354553222656,0.025679536017790727,122.29007633587787,0.02575049892099051,58.30152671755725,-0.06155196101450833
118.851692199707,0.025574760233099722,122.67175572519085,0.02568505475404531,58.43511450381679,-0.06062128886892812
119.350124359131,0.025476329182535725,123.05343511450383,0.025619610587100113,58.56870229007633,-0.05969061672334791
119.850875854492,0.02538563605844517,123.4351145038168,0.02555416642015491,58.70229007633588,-0.05875994457776773
120.348293304443,0.025287890611683114,123.81679389312978,0.025488722253209712,58.835877862595424,-0.05782927243218752
120.847854614258,0.025197129241442334,124.19847328244275,0.025423278086264513,58.969465648854964,-0.056898600286607315
121.350658416748,0.025108282288234335,124.58015267175573,0.025357833919319315,59.103053435114504,-0.05596792814102711
121.846019744873,0.025015115500862002,124.9618320610687,0.025292389752374113,59.23664122137404,-0.055037255995446926
122.343921661377,0.024909575538715614,125.34351145038168,0.025226945585428914,59.37022900763358,-0.05410658384986672
122.844100952148,0.024821810752169222,125.72519083969466,0.025161501418483716,59.50381679389313,-0.05317591170428651
123.342281341553,0.024734962558491558,126.10687022900764,0.025096057251538517,59.637404580152676,-0.05224523955870633
123.842712402344,0.024644909767816556,126.4885496183206,0.02503061308459332,59.770992366412216,-0.05131456741312612
124.341018676758,0.02455785319679467,126.87022900763358,0.02496516891764812,59.904580152671755,-0.050383895267545914
124.839878082275,0.02446894338522067,127.25190839694656,0.02489972475070292,60.038167938931295,-0.049453223121965734
125.340496063232,0.024371005052409668,127.63358778625954,0.024834280583757723,60.171755725190835,-0.048522550976385526
125.840755462646,0.024296213936125504,128.01526717557252,0.024768836416812524,60.30534351145038,-0.04759187883080532
126.336647033691,0.024207604248916225,128.3969465648855,0.024703392249867326,60.43893129770993,-0.04666120668522511
126.832450866699,0.02411211402663928,128.77862595419847,0.024637948082922124,60.57251908396947,-0.04573053453964493
127.33292388916,0.024027174618872,129.16030534351145,0.024572503915976925,60.70610687022901,-0.04479986239406472
127.831195831299,0.02394884447053267,129.54198473282443,0.024507059749031727,60.83969465648855,-0.04386919024848451
128.331642150879,0.023860906369001945,129.9236641221374,0.024441615582086525,60.973282442748086,-0.04293851810290433
128.831604003906,0.023786464986046335,130.3053435114504,0.024376171415141326,61.10687022900763,-0.042007845957324125
129.329490661621,0.023692785138405777,130.68702290076337,0.024310727248196128,61.24045801526718,-0.04107717381174392
129.830436706543,0.023608383320360058,131.06870229007635,0.02424528308125093,61.37404580152672,-0.040146501666163736
130.330619812012,0.023533170941383057,131.45038167938932,0.02417983891430573,61.50763358778626,-0.03921582952058353
130.830612182617,0.023455923660394336,131.8320610687023,0.024114394747360532,61.6412213740458,-0.03828515737500332
131.328132629395,0.023364181727688726,132.21374045801528,0.024048950580415333,61.774809160305345,-0.03735448522942311
131.825164794922,0.023284979662786722,132.59541984732826,0.023983506413470135,61.908396946564885,-0.03642381308384293
132.325492858887,0.023214306609596114,132.9770992366412,0.023918062246524936,62.04198473282443,-0.035493140938262724
132.826171875,0.023135862899211004,133.3587786259542,0.023852618079579738,62.17557251908397,-0.034562468792682516
133.321678161621,0.023058900384697947,133.74045801526717,0.023787173912634536,62.30916030534351,-0.033631796647102336
133.817741394043,0.022976851560326722,134.12213740458014,0.023721729745689337,62.44274809160305,-0.03270112450152213
134.317947387695,0.022905438162133782,134.50381679389312,0.02365628557874414,62.5763358778626,-0.03177045235594192
134.81787109375,0.022822601765935226,134.8854961832061,0.02359084141179894,62.70992366412214,-0.03083978021036171
135.31761932373,0.022747442043210112,135.26717557251908,0.023525397244853738,62.84351145038168,-0.02990910806478153
135.817863464355,0.022676389262960946,135.64885496183206,0.02345995307790854,62.97709923664122,-0.028978435919201323
136.317192077637,0.022588612344173392,136.03053435114504,0.02339450891096334,63.11068702290076,-0.028047763773621115
136.815689086914,0.022516520901162115,136.41221374045801,0.023329064744018142,63.2442748091603,-0.027117091628040935
137.316558837891,0.022449243913049612,136.793893129771,0.023263620577072944,63.37786259541985,-0.026186419482460727
137.816795349121,0.0223710396465835,137.17557251908397,0.023198176410127745,63.51145038167939,-0.02525574733688052
138.31519317627,0.022295116221933614,137.55725190839695,0.023132732243182547,63.645038167938935,-0.024325075191300338
138.811950683594,0.022230225014248168,137.93893129770993,0.023067288076237348,63.778625954198475,-0.02339440304572013
139.309768676758,0.022165186847433224,138.3206106870229,0.02300184390929215,63.912213740458014,-0.022463730900139922
139.809837341309,0.022085143752717168,138.70229007633588,0.02293639974234695,64.04580152671755,-0.021533058754559714
140.310699462891,0.022005757538249,139.08396946564886,0.02287095557540175,64.1793893129771,-0.020602386608979534
140.809089660645,0.02194103857178239,139.46564885496184,0.02280551140845655,64.31297709923663,-0.019671714463399326
141.306930541992,0.021874265942016448,139.84732824427482,0.022740067241511352,64.44656488549619,-0.018741042317819118
141.807060241699,0.021803854951543834,140.2290076335878,0.02267462307456615,64.58015267175573,-0.017810370172238937
142.306015014648,0.021735463306189057,140.61068702290078,0.02260917890762095,64.71374045801527,-0.01687969802665873
142.806831359863,0.02166811224554028,140.99236641221376,0.022543734740675753,64.8473282442748,-0.01594902588107852
143.308441162109,0.021600760431855166,141.37404580152673,0.022478290573730554,64.98091603053436,-0.015018353735498341
143.807266235352,0.02152388224849578,141.7557251908397,0.022412846406785356,65.1145038167939,-0.014087681589918133
144.30445098877,0.021459790776053447,142.1374045801527,0.022347402239840157,65.24809160305344,-0.013157009444337925
144.803283691406,0.021388254108770387,142.51908396946567,0.02228195807289496,65.38167938931298,-0.012226337298757717
145.301139831543,0.021315344028270223,142.90076335877865,0.02221651390594976,65.51526717557252,-0.011295665153177536
145.799087524414,0.02124945894629839,143.28244274809163,0.02215106973900456,65.64885496183206,-0.010364993007597328
146.301864624023,0.02118594812786278,143.6641221374046,0.022085625572059363,65.7824427480916,-0.00943432086201712
146.801536560059,0.021125048439801557,144.04580152671758,0.02202018140511416,65.91603053435114,-0.00850364871643694
147.296539306641,0.021062182566347724,144.42748091603053,0.021954737238168962,66.04961832061069,-0.007572976570856732
147.793815612793,0.020991518146361,144.8091603053435,0.021889293071223764,66.18320610687023,-0.006642304425276524
148.293754577637,0.020925222624603612,145.1908396946565,0.021823848904278565,66.31679389312977,-0.005711632279696316
148.793426513672,0.02086753311484028,145.57251908396947,0.021758404737333363,66.45038167938931,-0.004780960134116136
149.291969299316,0.020798308150786444,145.95419847328245,0.021692960570388164,66.58396946564886,-0.0038502879885359276
149.790512084961,0.02073436833592761,146.33587786259542,0.021627516403442966,66.7175572519084,-0.0029196158429557195
150.290679931641,0.020668682921364447,146.7175572519084,0.021562072236497767,66.85114503816794,-0.0019889436973755392
150.789527893066,0.0206092174138855,147.09923664122138,0.02149662806955257,66.98473282442748,-0.0010582715517953312
151.288131713867,0.02054699297144561,147.48091603053436,0.02143118390260737,67.11832061068702,-0.0001275994062151231
151.789543151855,0.0204839055642255,147.86259541984734,0.02136573973566217,67.25190839694656,0.0008030727393650572
152.284576416016,0.02042772144755461,148.24427480916032,0.021300295568716973,67.3854961832061,0.0017337448849452652
152.781578063965,0.02035532716585028,148.62595419847327,0.021234851401771775,67.51908396946564,0.0026644170305254733
153.28141784668,0.02030403156409,149.00763358778624,0.021169407234826576,67.6526717557252,0.0035950891761056814
153.778472900391,0.02023582464386789,149.38931297709922,0.021103963067881374,67.78625954198473,0.004525761321685862
154.279708862305,0.02018602461482728,149.7709923664122,0.021038518900936175,67.91984732824427,0.00545643346726607
154.778656005859,0.020123271745998334,150.15267175572518,0.020973074733990977,68.05343511450381,0.006387105612846278
155.278381347656,0.020063137166064,150.53435114503816,0.020907630567045775,68.18702290076337,0.007317777758426458
155.778076171875,0.02000823464032139,150.91603053435114,0.020842186400100576,68.3206106870229,0.008248449904006666
156.274543762207,0.019946913681143947,151.29770992366412,0.020776742233155378,68.45419847328245,0.009179122049586874
156.775177001953,0.019883567793412504,151.6793893129771,0.02071129806621018,68.58778625954199,0.010109794195167054
157.277252197266,0.01982526942398167,152.06106870229007,0.02064585389926498,68.72137404580153,0.011040466340747263
157.775177001953,0.01977658182677367,152.44274809160305,0.020580409732319782,68.85496183206106,0.01197113848632747
158.270835876465,0.01971770213464378,152.82442748091603,0.020514965565374584,68.9885496183206,0.012901810631907679
158.771049499512,0.01966169139596228,153.206106870229,0.020449521398429385,69.12213740458014,0.013832482777487859
159.269256591797,0.019606218744620166,153.58778625954199,0.020384077231484186,69.2557251908397,0.014763154923068067
159.764739990234,0.01955564225947961,153.96946564885496,0.020318633064538988,69.38931297709924,0.015693827068648275
160.267684936523,0.019493470262210502,154.35114503816794,0.020253188897593786,69.52290076335878,0.016624499214228455
160.768257141113,0.019432085902639448,154.73282442748092,0.020187744730648587,69.65648854961832,0.017555171359808663
161.265632629395,0.019386511054189502,155.1145038167939,0.02012230056370339,69.79007633587787,0.01848584350538887
161.764152526855,0.019325464412998004,155.49618320610688,0.02005685639675819,69.92366412213741,0.01941651565096908
162.263061523438,0.019265609492128667,155.87786259541986,0.019991412229812988,70.05725190839695,0.02034718779654926
162.76350402832,0.019221128734610723,156.25954198473283,0.01992596806286779,70.19083969465649,0.021277859942129468
163.262565612793,0.019153211759608393,156.6412213740458,0.01986052389592259,70.32442748091603,0.022208532087709676
163.762390136719,0.01910898939343078,157.0229007633588,0.019795079728977392,70.45801526717557,0.023139204233289856
164.26001739502,0.01905312186360411,157.40458015267177,0.019729635562032194,70.59160305343511,0.024069876378870064
164.760734558105,0.01901151867892267,157.78625954198475,0.019664191395086995,70.72519083969466,0.025000548524450272
165.257827758789,0.018948977981104557,158.16793893129773,0.019598747228141797,70.8587786259542,0.025931220670030453
165.751678466797,0.018898615046425832,158.5496183206107,0.019533303061196598,70.99236641221374,0.02686189281561066
166.25301361084,0.018851305314649944,158.93129770992368,0.0194678588942514,71.12595419847328,0.02779256496119087
166.752914428711,0.018799436059303332,159.31297709923666,0.0194024147273062,71.25954198473282,0.028723237106771077
167.250816345215,0.01874124414082978,159.69465648854964,0.019336970560361,71.39312977099237,0.029653909252351257
167.75121307373,0.018692391165313557,160.07633587786262,0.0192715263934158,71.52671755725191,0.030584581397931465
168.249435424805,0.0186417496778625,160.4580152671756,0.019206082226470602,71.66030534351145,0.03151525354351167
168.745933532715,0.01859357953880667,160.83969465648858,0.0191406380595254,71.79389312977099,0.032445925689091853
169.246360778809,0.018538123274804388,161.22137404580155,0.019075193892580205,71.92748091603053,0.03337659783467206
169.745964050293,0.018487595000878834,161.6030534351145,0.019009749725635003,72.06106870229007,0.03430726998025227
170.22631072998,0.018440391295917666,161.98473282442748,0.018944305558689804,72.19465648854961,0.03523794212583245
170.612503051758,0.018398447610949834,162.36641221374046,0.018878861391744606,72.32824427480915,0.03616861427141266
170.864845275879,0.018343380966485835,162.74809160305344,0.018813417224799407,72.4618320610687,0.037099286416992866
171.014801025391,0.018314879735638168,163.12977099236642,0.01874797305785421,72.59541984732824,0.038029958562573074
171.071113586426,0.018282020320785,163.5114503816794,0.01868252889090901,72.72900763358778,0.038960630708153254
171.020881652832,0.018266487977245945,163.89312977099237,0.018617084723963808,72.86259541984734,0.03989130285373346
170.873031616211,0.018251893865949945,164.27480916030535,0.01855164055701861,72.99618320610688,0.04082197499931367
170.670928955078,0.01826481198936978,164.65648854961833,0.01848619639007341,73.12977099236642,0.04175264714489385
170.459060668945,0.01826368734011639,165.0381679389313,0.018420752223128212,73.26335877862596,0.04268331929047406
170.262145996094,0.018258819775244444,165.4198473282443,0.018355308056183014,73.3969465648855,0.04361399143605427
170.093635559082,0.018284216842537726,165.80152671755724,0.018289863889237815,73.53053435114504,0.04454466358163445
169.958396911621,0.018293264025946446,166.18320610687022,0.018224419722292617,73.66412213740458,0.045475335727214655
169.855857849121,0.018303832413134557,166.5648854961832,0.018158975555347415,73.79770992366412,0.04640600787279486
169.786979675293,0.018307588614538444,166.94656488549617,0.018093531388402216,73.93129770992365,0.04733668001837507
169.750633239746,0.018322944957504278,167.32824427480915,0.018028087221457018,74.06488549618321,0.04826735216395525
169.744079589844,0.018322979476629222,167.70992366412213,0.01796264305451182,74.19847328244275,0.04919802430953546
169.759216308594,0.01832541320367511,168.0916030534351,0.01789719888756662,74.33206106870229,0.05012869645511567
169.786819458008,0.018328888718750946,168.4732824427481,0.017831754720621422,74.46564885496184,0.05105936860069585
169.817909240723,0.018325502118857334,168.85496183206106,0.017766310553676223,74.59923664122138,0.051990040746276056
169.845199584961,0.01832423816152867,169.23664122137404,0.01770086638673102,74.73282442748092,0.052920712891856264
169.866539001465,0.018318406185646282,169.61832061068702,0.017635422219785823,74.86641221374046,0.05385138503743647
